TIMESTAMP,CELLID,TRAFFIC
1383379800000,4556,344.4860175212929
1383379800000,5161,396.07125727701145
1383380400000,4159,227.688871258294
1383380400000,4556,499.3538798636005
1383380400000,5161,852.2458853075971
1383381000000,4159,239.4669737270851
1383381000000,4556,405.8577753163788
1383381000000,5161,440.068249763608
1383381600000,4159,145.7593731418776
1383381600000,4556,367.0552895282744
1383381600000,5161,719.6840260741087
1383382200000,4159,132.52505700269143
1383382200000,4556,433.9323991603832
1383382200000,5161,652.8582117442529
1383382800000,4159,173.8673249584796
1383382800000,4556,456.8289351957691
1383382800000,5161,781.9808352643545
1383383400000,4159,158.8976830426949
1383383400000,4556,392.8257135882613
1383383400000,5161,868.285114902252
1383384000000,4159,163.370077807032
1383384000000,4556,439.040213592354
1383384000000,5161,1118.428823713597
1383384600000,4159,161.90661489831575
1383384600000,4556,389.14689121032814
1383384600000,5161,1233.6584832261412
1383385200000,4159,158.7362236577642
1383385200000,4556,470.0347279284969
1383385200000,5161,2228.1468135402047
1383385800000,4159,195.23303292980387
1383385800000,4556,489.5269163231957
1383385800000,5161,1978.5239513758745
1383386400000,4159,137.36574568808348
1383386400000,4556,465.8118386764638
1383386400000,5161,1972.9511054827387
1383387000000,4159,145.3056055000972
1383387000000,4556,689.0599800297914
1383387000000,5161,2404.3344987258265
1383387600000,4159,148.94181529301102
1383387600000,4556,570.2763511178565
1383387600000,5161,2215.5563258641228
1383388200000,4159,154.95995291621924
1383388200000,4556,584.7909864780876
1383388200000,5161,2565.303879383793
1383388800000,4159,155.89906603620577
1383388800000,4556,703.316873712037
1383388800000,5161,3273.935354748225
1383389400000,4159,178.37880350040655
1383389400000,4556,542.9974080053535
1383389400000,5161,3813.401473800705
1383390000000,4159,161.48304386003616
1383390000000,4556,642.0060858352144
1383390000000,5161,3483.132742160823
1383390600000,4159,168.52803995216902
1383390600000,4556,559.6950413587236
1383390600000,5161,3296.1573622413434
1383391200000,4159,173.3223639927993
1383391200000,4556,635.7836145933519
1383391200000,5161,3808.1340443203767
1383391800000,4159,155.21754826040376
1383391800000,4556,631.6396139671416
1383391800000,5161,3674.641612564399
1383392400000,4159,135.23856711270082
1383392400000,4556,626.637866980637
1383392400000,5161,4698.478828314756
1383393000000,4159,133.6146667456688
1383393000000,4556,500.2147107646093
1383393000000,5161,4791.585773639096
1383393600000,4159,119.18741296583896
1383393600000,4556,534.2145840464326
1383393600000,5161,3831.045127230662
1383394200000,4159,122.66863750809432
1383394200000,4556,663.3637029288016
1383394200000,5161,4165.23343767903
1383394800000,4159,116.16540917171471
1383394800000,4556,638.5737313916227
1383394800000,5161,4648.005008734606
1383395400000,4159,126.92956905129856
1383395400000,4556,544.4981940332252
1383395400000,5161,5370.471122091216
1383396000000,4159,112.47041981815798
1383396000000,4556,537.5405806013708
1383396000000,5161,4754.963851981828
1383396600000,4159,115.2992517437024
1383396600000,4556,622.3200920036306
1383396600000,5161,8044.070569441477
1383397200000,4159,123.12801291550925
1383397200000,4556,601.4835606009249
1383397200000,5161,4584.107564002568
1383397800000,4159,136.41135249570914
1383397800000,4556,596.8620913149497
1383397800000,5161,4547.738926984952
1383398400000,4159,143.64927447239583
1383398400000,4556,666.7880294998464
1383398400000,5161,5669.576507781156
1383399000000,4159,147.19771798624467
1383399000000,4556,687.1772665913991
1383399000000,5161,4989.894163746775
1383399600000,4159,189.8016359456896
1383399600000,4556,769.4373339766937
1383399600000,5161,4966.207707671349
1383400200000,4159,161.7479634816534
1383400200000,4556,698.4649627970433
1383400200000,5161,4615.357817690498
1383400800000,4159,138.46427881832847
1383400800000,4556,700.3260367001594
1383400800000,5161,5385.147635206245
1383401400000,4159,138.57553845473186
1383401400000,4556,680.3932856506354
1383401400000,5161,5358.934609220196
1383402000000,4159,146.4854171466278
1383402000000,4556,809.4556419488558
1383402000000,5161,5402.367752767591
1383402600000,4159,162.49566071034386
1383402600000,4556,705.4835797581233
1383402600000,5161,5517.307876041661
1383403200000,4159,197.2808464802309
1383403200000,4556,679.4265011173229
1383403200000,5161,4773.7663903408165
1383403800000,4159,124.15398903748412
1383403800000,4556,661.4406023383629
1383403800000,5161,5342.808866060111
1383404400000,4159,184.09259861308837
1383404400000,4556,858.2468818854528
1383404400000,5161,5163.385537924869
1383405000000,4159,166.232565601336
1383405000000,4556,703.9987539734284
1383405000000,5161,5341.35337068261
1383405600000,4159,147.4963490327968
1383405600000,4556,609.6479236298621
1383405600000,5161,5764.281318611251
1383406200000,4159,201.02344843142336
1383406200000,4556,582.873403615685
1383406200000,5161,5493.440038347161
1383406800000,4159,134.3690106670692
1383406800000,4556,616.0798191124564
1383406800000,5161,5338.887388997128
1383407400000,4159,135.29810861012868
1383407400000,4556,673.497498400414
1383407400000,5161,5332.321445315937
1383408000000,4159,153.41235255927802
1383408000000,4556,588.8000902032892
1383408000000,5161,5176.328735348772
1383408600000,4159,151.82491462470588
1383408600000,4556,511.7562122488703
1383408600000,5161,4976.517486487463
1383409200000,4159,150.470044768557
1383409200000,4556,585.0948553316997
1383409200000,5161,4890.354000352655
1383409800000,4159,188.3806325363268
1383409800000,4556,611.598124923282
1383409800000,5161,5400.148700047876
1383410400000,4159,163.32013994353613
1383410400000,4556,594.9151653323236
1383410400000,5161,4645.894611880305
1383411000000,4159,143.55709979648773
1383411000000,4556,646.973944135644
1383411000000,5161,5158.738801143305
1383411600000,4159,159.08668750187954
1383411600000,4556,719.7950976473345
1383411600000,5161,5575.569224290458
1383412200000,4159,164.3036460249335
1383412200000,4556,891.7794114588297
1383412200000,5161,4172.482931872144
1383412800000,4159,155.13006056307233
1383412800000,4556,668.1126026588203
1383412800000,5161,4605.868857586132
1383413400000,4159,164.84015610993652
1383413400000,4556,823.7580633755842
1383413400000,5161,4813.236504217697
1383414000000,4159,246.79555579143636
1383414000000,4556,742.6107140402718
1383414000000,5161,4005.7975291230414
1383414600000,4159,160.2342493254107
1383414600000,4556,825.8427204576894
1383414600000,5161,3622.973935480303
1383415200000,4159,191.71900893789729
1383415200000,4556,808.1967013322853
1383415200000,5161,3803.4153278233534
1383415800000,4159,184.49774617296157
1383415800000,4556,848.3325489134785
1383415800000,5161,3460.0878205316426
1383416400000,4159,182.29973224743412
1383416400000,4556,808.3447372584654
1383416400000,5161,3704.570081692846
1383417000000,4159,178.13104656163034
1383417000000,4556,872.340533669697
1383417000000,5161,3607.1429686182105
1383417600000,4159,188.95151158869487
1383417600000,4556,742.7449714089208
1383417600000,5161,3017.7129943415243
1383418200000,4159,185.64436806950508
1383418200000,4556,994.6836310649184
1383418200000,5161,3249.0677296849626
1383418800000,4159,205.48950682714647
1383418800000,4556,906.737741765386
1383418800000,5161,2733.3586482899045
1383419400000,4159,183.47433839465
1383419400000,4556,830.5023259027182
1383419400000,5161,2702.2935397614024
1383420000000,4159,162.03554419642424
1383420000000,4556,871.9608076494106
1383420000000,5161,2108.296413446516
1383420600000,4159,189.8728188877183
1383420600000,4556,910.5266101748658
1383420600000,5161,1902.9460925991327
1383421200000,4159,175.27496914187782
1383421200000,4556,927.5666734274024
1383421200000,5161,1987.6290269310252
1383421800000,4159,148.33006835251933
1383421800000,4556,998.939823712052
1383421800000,5161,1673.3527847373828
1383422400000,4159,175.8339117809873
1383422400000,4556,1000.2309080364698
1383422400000,5161,1946.5259705825372
1383423000000,4159,145.5555624386184
1383423000000,4556,974.9797326659448
1383423000000,5161,1189.1097667326512
1383423600000,4159,180.83516193387217
1383423600000,4556,978.883872306167
1383423600000,5161,1618.3326254396716
1383424200000,4159,149.85566028776944
